Batch,Height,Width,Onset Prediction,Offset Prediction,Frame Prediction,Velocity Prediction
0,279,15,0.0013617034,1.8342895e-05,2.9773119e-05,-0.17224121,0.5690746
0,279,16,0.0012994275,3.734357e-05,6.976471e-05,-0.27441406,1.0832235e-14
0,279,17,0.0015731123,6.761842e-05,1.7502925e-05,-0.024414062,0.01844021
0,279,18,0.00044421837,1.1936025e-05,2.753569e-05,0.035888672,0.9999988
0,279,19,2.161314e-05,2.1444948e-05,4.3319036e-05,-0.048706055,1.0
0,279,20,9.895332e-06,4.8226243e-06,5.727003e-06,-0.07873535,1.0
0,279,21,1.0209441e-05,5.093705e-06,1.4510479e-05,0.083862305,8.818923e-05
0,279,22,3.8831113e-05,3.2444812e-05,7.6621014e-05,0.049438477,1.0379744e-12
0,279,23,0.0001168284,1.231491e-05,5.8291265e-05,-0.15856934,0.70161086
0,279,24,0.0002082501,4.7576454e-05,3.8831113e-05,-0.115234375,1.0
0,279,25,4.8226243e-06,2.83508e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,279,26,7.031184e-05,6.35219e-05,3.2631558e-06,-0.25341797,1.0
0,279,27,2.5268228e-05,1.8777873e-05,2.8409744e-05,-0.02368164,2.8582128e-17
0,279,28,1.1750977e-05,6.922183e-05,0.00017265153,-0.0793457,1.0
0,279,29,3.194182e-05,0.00048406242,0.00013238187,0.056884766,1.0
0,279,30,0.00028462242,4.365878e-05,0.00026323833,0.045898438,1.0
0,279,31,6.962257e-06,7.967301e-05,0.00081673806,0.10864258,1.0
0,279,32,1.6666596e-06,2.71088e-05,1.998892e-05,0.10571289,1.0
0,279,33,4.56597e-06,5.9209167e-05,7.905303e-05,-0.0026855469,1.0
0,279,34,9.645893e-07,0.00017536995,0.0007643033,0.021484375,5.7563933e-11
0,279,35,3.5838746e-06,7.602479e-05,0.00017400544,-0.13000488,0.999949
0,279,36,0.00027159211,0.00066151744,0.00085590064,0.09436035,3.998099e-06
0,279,37,9.645893e-07,7.602479e-05,0.0002673826,-0.12084961,0.0030160663
0,279,38,7.4694067e-06,0.0023781238,0.00051325787,0.04321289,1.0
0,279,39,4.5304373e-06,0.00024729344,0.0012207952,-0.12646484,0.00012731104
0,279,40,1.4144761e-06,0.000493605,0.007968815,0.05090332,1.0
0,279,41,1.8885723e-06,0.0006166297,0.0005861162,0.07409668,1.0
0,279,42,1.7097478e-05,0.00020184422,0.002034817,0.028686523,6.8936106e-07
0,279,43,2.0741904e-06,0.00059071044,0.0023231625,-0.07019043,0.059537485
0,279,44,2.6842004e-06,0.00015598028,0.0006190417,0.16552734,1.0
0,279,45,3.0718187e-05,0.00066931,0.00055494095,0.15844727,3.211657e-21
0,279,46,3.936115e-06,0.00041084853,0.009055264,-0.1862793,1.1677231e-08
0,279,47,1.2193548e-06,0.00018378456,0.0010775025,0.18237305,3.732267e-09
0,279,48,3.5913014e-05,0.00068250194,0.0040072887,0.3017578,1.3259881e-07
0,279,49,1.0760768e-06,3.8528935e-05,0.0019342611,0.07702637,0.18907149
0,279,50,5.2144983e-06,0.0010083435,0.0016678822,0.13696289,1.0
0,279,51,7.766951e-06,0.00015476662,0.0025809042,0.32666016,1.0
0,279,52,6.786735e-07,0.00016603847,0.0041179177,0.091308594,5.805002e-07
0,279,53,1.8699431e-07,0.00016603847,0.0005442133,0.33251953,1.0
0,279,54,9.874637e-07,6.253713e-05,0.0021827165,0.22241211,1.14479544e-10
0,279,55,5.36875e-07,6.605215e-05,0.0014895174,0.20483398,0.8458151
0,279,56,6.475948e-07,6.605215e-05,0.0017821963,0.06994629,1.0
0,279,57,3.9135655e-05,0.00016474657,0.0026939139,0.33740234,0.99997634
0,279,58,6.5917343e-06,0.00010472557,0.030733934,-0.0024414062,1.0
0,279,59,1.2679284e-06,1.2705823e-05,0.0079997545,0.39282227,0.3820838
0,279,60,4.860449e-06,8.68221e-05,0.013532148,0.2692871,0.9998795
0,279,61,6.1313045e-07,5.727003e-06,0.006438102,0.18493652,1.0
0,279,62,4.6644513e-07,0.00017813111,0.010408315,0.16125488,1.0
0,279,63,2.2603242e-06,3.676463e-05,0.013376603,0.31958008,1.1112453e-13
0,279,64,1.4939844e-06,3.9442584e-05,0.058238626,0.20166016,1.0
0,279,65,4.2470313e-07,0.000101503836,0.009936418,0.3720703,1.0861517e-09
0,279,66,9.276365e-07,1.2219076e-05,0.019345105,0.5083008,6.1887057e-10
0,279,67,1.2289182e-06,3.1693253e-05,0.011072161,0.4116211,1.0
0,279,68,4.520941e-07,2.3007036e-05,0.0077555375,0.07458496,0.9999907
0,279,69,1.8342895e-05,8.957789e-05,0.0033897832,0.31323242,1.0
0,279,70,3.7558677e-06,0.00013238187,0.012576348,-0.06225586,8.105604e-08
0,279,71,3.5559847e-06,4.575391e-05,0.007907292,0.003540039,0.9999234
0,279,72,6.8543177e-06,0.0001313518,0.004773722,0.16723633,6.0927585e-10
0,279,73,1.8738752e-06,2.0948188e-05,0.0085443305,0.20129395,0.8344069
0,279,74,2.8573158e-06,6.156765e-05,0.0010242063,0.050598145,1.0
0,279,75,2.8797263e-06,1.7917988e-05,0.0029349518,0.44335938,1.0
0,279,76,3.2125656e-06,2.7751648e-05,0.0043994132,0.23461914,5.3930524e-16
0,279,77,7.002169e-07,2.2827999e-05,0.0018102111,-0.050231934,1.719565e-06
0,279,78,6.48954e-06,1.52068405e-05,0.003004343,0.48583984,1.0
0,279,79,3.1875652e-06,1.43975585e-05,0.0028560124,0.19433594,0.9998403
0,279,80,4.3477468e-07,5.5076057e-06,0.00022341637,-0.018432617,1.0
0,279,81,4.747857e-06,7.2963794e-06,0.00015967865,0.2368164,3.2710515e-16
0,279,82,4.2228335e-06,2.0904586e-06,0.0003859661,-0.7397461,1.4637785e-12
0,279,83,3.4663262e-07,1.2193548e-06,3.619467e-05,0.4086914,1.0
0,279,84,7.690378e-07,9.4224464e-07,7.782753e-05,-0.35473633,1.0
0,279,85,6.214782e-08,6.118431e-08,9.721546e-07,-0.3425293,7.444878e-15
0,279,86,5.8382472e-08,4.916297e-08,9.3491207e-07,-0.12463379,3.7831744e-36
0,279,87,7.61451e-08,6.933091e-08,3.576359e-07,-0.5410156,1.0
0,280,0,2.2252814e-06,7.811483e-07,2.8736855e-07,-0.15283203,1.0
0,280,1,1.5779617e-06,2.2427344e-06,5.5826166e-07,-0.39672852,0.9999999
0,280,2,5.8171895e-06,9.797793e-07,5.4960657e-07,0.016113281,0.99999917
0,280,3,3.9751925e-05,1.5057017e-06,4.1573644e-06,-0.4501953,3.2631558e-06
0,280,4,0.0003726377,3.4197574e-06,5.727003e-06,-0.3552246,6.198028e-13
0,280,5,0.00011959857,7.1832605e-06,9.721546e-07,-0.29833984,1.17018054e-07
0,280,6,3.295573e-05,2.7264705e-06,7.1273603e-06,-0.1586914,1.133501e-11
0,280,7,1.7231574e-05,6.388929e-06,2.2427344e-06,-0.076171875,0.27590942
0,280,8,1.6964426e-05,3.0415965e-06,1.4144761e-06,-0.18835449,7.637469e-14
0,280,9,4.264747e-05,8.076349e-06,4.56597e-06,-0.08178711,1.0
0,280,10,5.104191e-05,1.922317e-05,2.71088e-05,-0.04272461,1.0
0,280,11,0.0002323142,6.48954e-06,1.9833367e-05,-0.12438965,5.3994967e-08
0,280,12,0.0001866782,3.0718187e-05,6.761842e-05,-0.06958008,1.0
0,280,13,3.705297e-05,3.8150133e-06,8.530321e-06,-0.0063476562,1.3635772e-16
0,280,14,0.001028211,4.8325637e-05,1.3954599e-05,-0.05041504,0.000101503836
0,280,15,0.0013564018,1.8342895e-05,2.9773119e-05,-0.17224121,0.5690746
0,280,16,0.0012994275,3.734357e-05,6.976471e-05,-0.27441406,1.0832235e-14
0,280,17,0.0015731123,6.761842e-05,1.7502925e-05,-0.024414062,0.01844021
0,280,18,0.00044595622,1.1936025e-05,2.753569e-05,0.035888672,0.9999988
0,280,19,2.161314e-05,2.1444948e-05,4.3319036e-05,-0.048706055,1.0
0,280,20,9.972941e-06,4.8226243e-06,5.727003e-06,-0.07873535,1.0
0,280,21,1.0129991e-05,5.093705e-06,1.4510479e-05,0.083862305,8.818923e-05
0,280,22,3.8831113e-05,3.2444812e-05,7.6621014e-05,0.049438477,1.0379744e-12
0,280,23,0.0001168284,1.231491e-05,5.8291265e-05,-0.15856934,0.70161086
0,280,24,0.00020988309,4.7576454e-05,3.8831113e-05,-0.115234375,1.0
0,280,25,4.8226243e-06,2.8573158e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,280,26,7.031184e-05,6.402007e-05,3.2887492e-06,-0.25341797,1.0
0,280,27,2.5268228e-05,1.8777873e-05,2.8409744e-05,-0.02368164,2.8582128e-17
0,280,28,1.1750977e-05,6.976471e-05,0.00017265153,-0.0793457,1.0
0,280,29,3.194182e-05,0.00048406242,0.00013238187,0.056884766,1.0
0,280,30,0.00028462242,4.365878e-05,0.00026323833,0.045898438,1.0
0,280,31,7.016861e-06,7.967301e-05,0.00081673806,0.10864258,1.0
0,280,32,1.6666596e-06,2.6688527e-05,1.998892e-05,0.10571289,1.0
0,280,33,4.56597e-06,5.9209167e-05,7.967301e-05,-0.0026855469,1.0
0,280,34,9.570828e-07,0.00017536995,0.0007643033,0.021484375,5.7563933e-11
0,280,35,3.5838746e-06,7.602479e-05,0.00017400544,-0.13000488,0.999949
0,280,36,0.00027159211,0.0006563728,0.00085590064,0.09436035,3.998099e-06
0,280,37,9.645893e-07,7.602479e-05,0.0002673826,-0.12084961,0.0030160663
0,280,38,7.4694067e-06,0.0023688741,0.00051325787,0.04321289,1.0
0,280,39,4.5304373e-06,0.00024729344,0.0012207952,-0.12646484,0.00012731104
0,280,40,1.4144761e-06,0.000493605,0.007968815,0.05090332,1.0
0,280,41,1.8885723e-06,0.0006166297,0.0005861162,0.07409668,1.0
0,280,42,1.7097478e-05,0.00020184422,0.002034817,0.028686523,6.8936106e-07
0,280,43,2.0741904e-06,0.00059071044,0.002332234,-0.07019043,0.059537485
0,280,44,2.6842004e-06,0.00015476662,0.0006190417,0.16552734,1.0
0,280,45,3.0718187e-05,0.0006667023,0.00055494095,0.15844727,3.211657e-21
0,280,46,3.9054835e-06,0.00041084853,0.009055264,-0.1862793,1.1677231e-08
0,280,47,1.2098657e-06,0.00018378456,0.0010775025,0.18237305,3.732267e-09
0,280,48,3.5913014e-05,0.00067984284,0.0040072887,0.3017578,1.3259881e-07
0,280,49,1.0760768e-06,3.8528935e-05,0.0019342611,0.07702637,0.18907149
0,280,50,5.2144983e-06,0.0010083435,0.0016678822,0.13696289,1.0
0,280,51,7.766951e-06,0.00015476662,0.0025809042,0.32666016,1.0
0,280,52,6.839964e-07,0.00016603847,0.0041179177,0.091308594,5.805002e-07
0,280,53,1.8699431e-07,0.00016603847,0.0005442133,0.33251953,1.0
0,280,54,9.874637e-07,6.2050494e-05,0.0021827165,0.22241211,1.14479544e-10
0,280,55,5.32697e-07,6.605215e-05,0.0014895174,0.20483398,0.8458151
0,280,56,6.475948e-07,6.605215e-05,0.0017821963,0.06994629,1.0
0,280,57,3.9135655e-05,0.00016474657,0.0026939139,0.33740234,0.99997634
0,280,58,6.5917343e-06,0.00010472557,0.030733934,-0.0024414062,1.0
0,280,59,1.2679284e-06,1.2606946e-05,0.007968815,0.39282227,0.3820838
0,280,60,4.860449e-06,8.614651e-05,0.013532148,0.2692871,0.9998795
0,280,61,6.08359e-07,5.727003e-06,0.006438102,0.18493652,1.0
0,280,62,4.6281522e-07,0.00017674513,0.010408315,0.16125488,1.0
0,280,63,2.2603242e-06,3.676463e-05,0.013376603,0.31958008,1.1112453e-13
0,280,64,1.4939844e-06,3.9442584e-05,0.058238626,0.20166016,1.0
0,280,65,4.2470313e-07,0.000101503836,0.009936418,0.3720703,1.0861517e-09
0,280,66,9.204176e-07,1.2219076e-05,0.019345105,0.5083008,6.1887057e-10
0,280,67,1.2289182e-06,3.1693253e-05,0.011072161,0.4116211,1.0
0,280,68,4.520941e-07,2.3007036e-05,0.0077555375,0.07458496,0.9999907
0,280,69,1.8342895e-05,8.957789e-05,0.0033897832,0.31323242,1.0
0,280,70,3.7558677e-06,0.00013238187,0.012576348,-0.06225586,8.105604e-08
0,280,71,3.5559847e-06,4.575391e-05,0.007907292,0.003540039,0.9999234
0,280,72,6.8543177e-06,0.0001313518,0.004773722,0.16723633,6.0927585e-10
0,280,73,1.8738752e-06,2.0948188e-05,0.0085443305,0.20129395,0.8344069
0,280,74,2.8573158e-06,6.156765e-05,0.0010242063,0.050598145,1.0
0,280,75,2.8797263e-06,1.7778553e-05,0.0029349518,0.44335938,1.0
0,280,76,3.2125656e-06,2.7751648e-05,0.0043994132,0.23461914,5.3930524e-16
0,280,77,7.002169e-07,2.2827999e-05,0.0018102111,-0.050231934,1.719565e-06
0,280,78,6.5404374e-06,1.52068405e-05,0.003004343,0.48583984,1.0
0,280,79,3.1875652e-06,1.43975585e-05,0.0028560124,0.19433594,0.9998403
0,280,80,4.3139121e-07,5.5076057e-06,0.00022341637,-0.018432617,1.0
0,280,81,4.747857e-06,7.2963794e-06,0.00015967865,0.2368164,3.2710515e-16
0,280,82,4.2228335e-06,2.0904586e-06,0.0003874761,-0.7397461,1.4637785e-12
0,280,83,3.4663262e-07,1.2289182e-06,3.619467e-05,0.4086914,1.0
0,280,84,7.690378e-07,9.3491207e-07,7.782753e-05,-0.35473633,1.0
0,280,85,6.214782e-08,6.118431e-08,9.721546e-07,-0.3425293,7.444878e-15
0,280,86,5.8382472e-08,4.916297e-08,9.3491207e-07,-0.12463379,3.7831744e-36
0,280,87,7.61451e-08,6.933091e-08,3.576359e-07,-0.5410156,1.0
0,281,0,2.2252814e-06,7.811483e-07,2.8736855e-07,-0.15283203,1.0
0,281,1,1.5779617e-06,2.2427344e-06,5.6264014e-07,-0.39672852,0.9999999
0,281,2,5.8171895e-06,9.797793e-07,5.4960657e-07,0.016113281,0.99999917
0,281,3,3.9751925e-05,1.5057017e-06,4.1573644e-06,-0.4501953,3.2631558e-06
0,281,4,0.0003726377,3.4197574e-06,5.727003e-06,-0.3552246,6.198028e-13
0,281,5,0.00012053649,7.1832605e-06,9.721546e-07,-0.29833984,1.17018054e-07
0,281,6,3.295573e-05,2.7264705e-06,7.1273603e-06,-0.1586914,1.133501e-11
0,281,7,1.7231574e-05,6.388929e-06,2.2427344e-06,-0.076171875,0.27590942
0,281,8,1.6964426e-05,3.0415965e-06,1.4255698e-06,-0.18835449,7.637469e-14
0,281,9,4.264747e-05,8.013499e-06,4.56597e-06,-0.08178711,1.0
0,281,10,5.104191e-05,1.922317e-05,2.71088e-05,-0.04272461,1.0
0,281,11,0.0002323142,6.48954e-06,1.9833367e-05,-0.12438965,5.3994967e-08
0,281,12,0.0001866782,3.0479141e-05,6.761842e-05,-0.06958008,1.0
0,281,13,3.705297e-05,3.8150133e-06,8.530321e-06,-0.0063476562,1.3635772e-16
0,281,14,0.001028211,4.8325637e-05,1.3954599e-05,-0.05041504,0.000101503836
0,281,15,0.0013564018,1.8486757e-05,2.9773119e-05,-0.17224121,0.5690746
0,281,16,0.0012994275,3.734357e-05,6.976471e-05,-0.27441406,1.0832235e-14
0,281,17,0.0015792594,6.709225e-05,1.76402e-05,-0.024414062,0.01844021
0,281,18,0.00044595622,1.1936025e-05,2.7321412e-05,0.035888672,0.9999988
0,281,19,2.161314e-05,2.1444948e-05,4.3319036e-05,-0.048706055,1.0
0,281,20,9.972941e-06,4.7850945e-06,5.727003e-06,-0.07873535,1.0
0,281,21,1.0209441e-05,5.093705e-06,1.4624285e-05,0.083862305,8.818923e-05
0,281,22,3.8831113e-05,3.2444812e-05,7.6621014e-05,0.049438477,1.0379744e-12
0,281,23,0.0001168284,1.231491e-05,5.8291265e-05,-0.15856934,0.70161086
0,281,24,0.00020988309,4.7576454e-05,3.8831113e-05,-0.115234375,1.0
0,281,25,4.8226243e-06,2.83508e-06,2.2959193e-06,-0.14343262,2.4388652e-07
0,281,26,7.031184e-05,6.402007e-05,3.2887492e-06,-0.25341797,1.0
0,281,27,2.5268228e-05,1.8777873e-05,2.8409744e-05,-0.02368164,2.8582128e-17
0,281,28,1.1750977e-05,6.976471e-05,0.00017265153,-0.0793457,1.0
0,281,29,3.194182e-05,0.00048406242,0.00013238187,0.056884766,1.0
0,281,30,0.00028462242,4.365878e-05,0.00026323833,0.045898438,1.0
0,281,31,7.016861e-06,7.967301e-05,0.00081673806,0.10864258,1.0
0,281,32,1.6666596e-06,2.6688527e-05,1.998892e-05,0.10571289,1.0
0,281,33,4.56597e-06,5.9209167e-05,7.967301e-05,-0.0026855469,1.0
0,281,34,9.645893e-07,0.00017265153,0.0007643033,0.021484375,5.7563933e-11
0,281,35,3.5838746e-06,7.602479e-05,0.00017400544,-0.13000488,0.999949
0,281,36,0.00027159211,0.00066151744,0.00085590064,0.09436035,3.998099e-06
0,281,37,9.570828e-07,7.602479e-05,0.0002673826,-0.12084961,0.0030160663
0,281,38,7.4694067e-06,0.0023781238,0.00051325787,0.04321289,1.0
0,281,39,4.5304373e-06,0.00024923251,0.0012207952,-0.12646484,0.00012731104
0,281,40,1.4144761e-06,0.000493605,0.007937994,0.05090332,1.0
0,281,41,1.8885723e-06,0.0006166297,0.0005861162,0.07409668,1.0
0,281,42,1.7097478e-05,0.00020184422,0.002034817,0.028686523,6.8936106e-07
0,281,43,2.0741904e-06,0.00058840885,0.002332234,-0.07019043,0.059537485
0,281,44,2.6842004e-06,0.00015476662,0.0006190417,0.16552734,1.0
0,281,45,3.0479141e-05,0.0006667023,0.00055494095,0.15844727,3.211657e-21
0,281,46,3.9054835e-06,0.00041084853,0.00902028,-0.1862793,1.1677231e-08
0,281,47,1.2193548e-06,0.00018378456,0.0010775025,0.18237305,3.732267e-09
0,281,48,3.5913014e-05,0.0006771942,0.0040072887,0.3017578,1.3259881e-07
0,281,49,1.0760768e-06,3.8528935e-05,0.0019342611,0.07702637,0.18907149
0,281,50,5.2144983e-06,0.0010083435,0.0016678822,0.13696289,1.0
0,281,51,7.766951e-06,0.00015476662,0.0025809042,0.32666016,1.0
0,281,52,6.839964e-07,0.00016603847,0.0041179177,0.091308594,5.805002e-07
0,281,53,1.8699431e-07,0.00016603847,0.0005442133,0.33251953,1.0
0,281,54,9.874637e-07,6.2050494e-05,0.0021827165,0.22241211,1.14479544e-10
0,281,55,5.32697e-07,6.605215e-05,0.0014895174,0.20483398,0.8458151
0,281,56,6.475948e-07,6.553815e-05,0.0017821963,0.06994629,1.0
0,281,57,3.9135655e-05,0.00016474657,0.0026939139,0.33740234,0.99997634
0,281,58,6.5917343e-06,0.00010472557,0.030733934,-0.0024414062,1.0
0,281,59,1.2679284e-06,1.2606946e-05,0.007968815,0.39282227,0.3820838
0,281,60,4.898569e-06,8.614651e-05,0.013532148,0.2692871,0.9998795
0,281,61,6.08359e-07,5.727003e-06,0.006438102,0.18493652,1.0
0,281,62,4.6281522e-07,0.00017813111,0.010408315,0.16125488,1.0
0,281,63,2.2603242e-06,3.676463e-05,0.013325147,0.31958008,1.1112453e-13
0,281,64,1.4939844e-06,3.9442584e-05,0.058238626,0.20166016,1.0
0,281,65,4.2470313e-07,0.000101503836,0.009936418,0.3720703,1.0861517e-09
0,281,66,9.276365e-07,1.2219076e-05,0.019345105,0.5083008,6.1887057e-10
0,281,67,1.2289182e-06,3.1693253e-05,0.011072161,0.4116211,1.0
0,281,68,4.520941e-07,2.3007036e-05,0.0077555375,0.07458496,0.9999907
0,281,69,1.8342895e-05,8.957789e-05,0.0033897832,0.31323242,1.0
0,281,70,3.7558677e-06,0.00013238187,0.012576348,-0.06225586,8.105604e-08
0,281,71,3.5838746e-06,4.575391e-05,0.007907292,0.003540039,0.9999234
0,281,72,6.908076e-06,0.0001313518,0.004792317,0.16723633,6.0927585e-10
0,281,73,1.8885723e-06,2.0948188e-05,0.0085443305,0.20129395,0.8344069
0,281,74,2.8573158e-06,6.1088555e-05,0.0010242063,0.050598145,1.0
0,281,75,2.902312e-06,1.7778553e-05,0.0029349518,0.44335938,1.0
0,281,76,3.237762e-06,2.7751648e-05,0.0043994132,0.23461914,5.3930524e-16
0,281,77,7.002169e-07,2.265035e-05,0.0018102111,-0.050231934,1.719565e-06
0,281,78,6.5404374e-06,1.52068405e-05,0.003004343,0.48583984,1.0
0,281,79,3.2125656e-06,1.43975585e-05,0.0028560124,0.19433594,0.9998403
0,281,80,4.3477468e-07,5.5076057e-06,0.00022341637,-0.018432617,1.0
0,281,81,4.747857e-06,7.2963794e-06,0.00015967865,0.2368164,3.2710515e-16
0,281,82,4.2228335e-06,2.0904586e-06,0.0003874761,-0.7397461,1.4637785e-12
0,281,83,3.493513e-07,1.2193548e-06,3.619467e-05,0.4086914,1.0
0,281,84,7.690378e-07,9.3491207e-07,7.782753e-05,-0.35473633,1.0
0,281,85,6.214782e-08,6.118431e-08,9.721546e-07,-0.3425293,7.444878e-15
0,281,86,5.9301865e-08,4.916297e-08,9.3491207e-07,-0.12463379,3.7831744e-36
0,281,87,7.61451e-08,6.933091e-08,3.6044088e-07,-0.5410156,1.0
0,282,0,2.2252814e-06,7.811483e-07,2.8736855e-07,-0.15283203,1.0
0,282,1,1.5779617e-06,2.2427344e-06,5.6264014e-07,-0.39672852,0.9999999
0,282,2,5.8171895e-06,9.797793e-07,5.4960657e-07,0.016113281,0.99999917
0,282,3,3.9751925e-05,1.4939844e-06,4.1573644e-06,-0.4501953,3.2631558e-06
0,282,4,0.0003726377,3.4197574e-06,5.727003e-06,-0.3552246,6.198028e-13
0,282,5,0.00012053649,7.1832605e-06,9.721546e-07,-0.29833984,1.17018054e-07
0,282,6,3.3214194e-05,2.7264705e-06,7.1273603e-06,-0.1586914,1.133501e-11
0,282,7,1.7231574e-05,6.388929e-06,2.2427344e-06,-0.076171875,0.27590942
0,282,8,1.6964426e-05,3.065452e-06,1.4144761e-06,-0.18835449,7.637469e-14
0,282,9,4.264747e-05,8.076349e-06,4.56597e-06,-0.08178711,1.0
0,282,10,5.104191e-05,1.922317e-05,2.71088e-05,-0.04272461,1.0
0,282,11,0.0002323142,6.48954e-06,1.9833367e-05,-0.12438965,5.3994967e-08
0,282,12,0.0001866782,3.0479141e-05,6.761842e-05,-0.06958008,1.0
0,282,13,3.705297e-05,3.8150133e-06,8.597224e-06,-0.0063476562,1.3635772e-16
0,282,14,0.001028211,4.8325637e-05,1.3954599e-05,-0.05041504,0.000101503836
0,282,15,0.0013670257,1.8486757e-05,2.9773119e-05,-0.17224121,0.5690746
0,282,16,0.0012994275,3.734357e-05,6.976471e-05,-0.27441406,1.0832235e-14
0,282,17,0.0015792594,6.709225e-05,1.7502925e-05,-0.024414062,0.01844021
0,282,18,0.00044770088,1.1936025e-05,2.753569e-05,0.035888672,0.9999988
0,282,19,2.178265e-05,2.1444948e-05,4.3319036e-05,-0.048706055,1.0
0,282,20,9.972941e-06,4.7850945e-06,5.727003e-06,-0.07873535,1.0
0,282,21,1.0209441e-05,5.093705e-06,1.4624285e-05,0.083862305,8.818923e-05
0,282,22,3.9135655e-05,3.2444812e-05,7.602479e-05,0.049438477,1.0379744e-12
0,282,23,0.0001168284,1.231491e-05,5.8291265e-05,-0.15856934,0.70161086
0,282,24,0.00020988309,4.7576454e-05,3.8831113e-05,-0.115234375,1.0
0,282,25,4.8226243e-06,2.83508e-06,2.3139264e-06,-0.14343262,2.4388652e-07
0,282,26,7.0863265e-05,6.402007e-05,3.2887492e-06,-0.25341797,1.0
0,282,27,2.5268228e-05,1.892515e-05,2.8409744e-05,-0.02368164,2.8582128e-17
0,282,28,1.1750977e-05,6.922183e-05,0.00017265153,-0.0793457,1.0
0,282,29,3.194182e-05,0.00048029725,0.00013238187,0.056884766,1.0
0,282,30,0.00028685408,4.4001183e-05,0.00026323833,0.045898438,1.0
0,282,31,7.016861e-06,7.905303e-05,0.00081673806,0.10864258,1.0
0,282,32,1.6797312e-06,2.6688527e-05,2.0145691e-05,0.10571289,1.0
0,282,33,4.56597e-06,5.9209167e-05,7.967301e-05,-0.0026855469,1.0
0,282,34,9.570828e-07,0.00017265153,0.0007643033,0.021484375,5.7563933e-11
0,282,35,3.5838746e-06,7.602479e-05,0.00017400544,-0.13000488,0.999949
0,282,36,0.00027372167,0.00066151744,0.00085590064,0.09436035,3.998099e-06
0,282,37,9.645893e-07,7.602479e-05,0.0002673826,-0.12084961,0.0030160663
0,282,38,7.4694067e-06,0.0023781238,0.00051325787,0.04321289,1.0
0,282,39,4.5304373e-06,0.00024729344,0.0012207952,-0.12646484,0.00012731104
0,282,40,1.4144761e-06,0.000493605,0.007937994,0.05090332,1.0
0,282,41,1.9033846e-06,0.00061422714,0.0005861162,0.07409668,1.0
0,282,42,1.7097478e-05,0.00020184422,0.002034817,0.028686523,6.8936106e-07
0,282,43,2.0741904e-06,0.00058840885,0.002332234,-0.07019043,0.059537485
0,282,44,2.6842004e-06,0.00015476662,0.0006190417,0.16552734,1.0
0,282,45,3.0479141e-05,0.0006667023,0.00055711175,0.15844727,3.211657e-21
0,282,46,3.9054835e-06,0.00041084853,0.00902028,-0.1862793,1.1677231e-08
0,282,47,1.2289182e-06,0.00018378456,0.0010775025,0.18237305,3.732267e-09
0,282,48,3.5913014e-05,0.0006771942,0.0040072887,0.3017578,1.3259881e-07
0,282,49,1.0760768e-06,3.8528935e-05,0.0019418168,0.07702637,0.18907149
0,282,50,5.2144983e-06,0.0010083435,0.0016743994,0.13696289,1.0
0,282,51,7.766951e-06,0.00015476662,0.0025809042,0.32666016,1.0
0,282,52,6.839964e-07,0.00016474657,0.0041179177,0.091308594,5.805002e-07
0,282,53,1.8409521e-07,0.00016603847,0.0005442133,0.33251953,1.0
0,282,54,9.874637e-07,6.2050494e-05,0.0021827165,0.22241211,1.14479544e-10
0,282,55,5.32697e-07,6.605215e-05,0.0014895174,0.20483398,0.8458151
0,282,56,6.475948e-07,6.5028165e-05,0.0017821963,0.06994629,1.0
0,282,57,3.9135655e-05,0.00016474657,0.0026939139,0.33740234,0.99997634
0,282,58,6.5917343e-06,0.00010472557,0.030733934,-0.0024414062,1.0
0,282,59,1.2580612e-06,1.2606946e-05,0.007968815,0.39282227,0.3820838
0,282,60,4.898569e-06,8.614651e-05,0.013532148,0.2692871,0.9998795
0,282,61,6.08359e-07,5.727003e-06,0.006463138,0.18493652,1.0
0,282,62,4.6281522e-07,0.00017813111,0.010408315,0.16125488,1.0
0,282,63,2.2603242e-06,3.676463e-05,0.013325147,0.31958008,1.1112453e-13
0,282,64,1.4939844e-06,3.9442584e-05,0.058238626,0.20166016,1.0
0,282,65,4.2470313e-07,0.000101503836,0.009936418,0.3720703,1.0861517e-09
0,282,66,9.276365e-07,1.231491e-05,0.019345105,0.5083008,6.1887057e-10
0,282,67,1.2289182e-06,3.1693253e-05,0.011072161,0.4116211,1.0
0,282,68,4.520941e-07,2.3007036e-05,0.0077555375,0.07458496,0.9999907
0,282,69,1.8486757e-05,8.957789e-05,0.0034030052,0.31323242,1.0
0,282,70,3.7558677e-06,0.00013238187,0.012576348,-0.06225586,8.105604e-08
0,282,71,3.6119834e-06,4.575391e-05,0.007907292,0.003540039,0.9999234
0,282,72,6.962257e-06,0.0001313518,0.004792317,0.16723633,6.0927585e-10
0,282,73,1.9033846e-06,2.0948188e-05,0.0085443305,0.20129395,0.8344069
0,282,74,2.8573158e-06,6.156765e-05,0.0010242063,0.050598145,1.0
0,282,75,2.902312e-06,1.7917988e-05,0.0029349518,0.44335938,1.0
0,282,76,3.2631558e-06,2.7751648e-05,0.0044165556,0.23461914,5.3930524e-16
0,282,77,7.002169e-07,2.265035e-05,0.0018102111,-0.050231934,1.719565e-06
0,282,78,6.5404374e-06,1.52068405e-05,0.0030160663,0.48583984,1.0
